hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,race21_t,race26_t,occ2012_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,exited_public,switched_class94,analytic_sample
257458330339104,5,2.0,4,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,,7,1,61,,2,44,4,,1,1,1,5,2,210,210,210,4,0,12,2.0,1.0,,32.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1375.0,2884.61,1.0,,,,,12002.2618,3043.7185,0,0,1.0,1.0,0,0,32083,1,,,,,,3.0,3008.0638,7860.0,,2200,,,,,,,161310.0,2012,628,625,0,0,0,0,0,18.0,,4.0,2320.0,8.0,40.0,2012,1.0,4,8,2,9000,90001,1,17,16980,0,1.0,1.0,,7,1,62,,2,44,4,,1,1,5,2,210,210,210,4,0,12,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,5000.0,1500.0,1.0,,,,,11760.7174,2865.79,0,0,0.0,0.0,0,0,23356,1,,,,,,3.0,2835.7883,7860.0,2320.0,-1,,,,,,,161634.0,2013,640,625,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
310709963719303,5,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,54,1.0,1,43,2,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,52.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,11796.8649,2990.7674,0,0,0.0,,0,0,18274,2,,,,1.0,2.0,,3011.241,7070.0,,-1,,,,,,,161343.0,2012,628,625,0,0,0,0,0,17.0,,2.0,740.0,2.0,34.0,2012,2.0,1,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,3,56,1.0,1,43,2,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2867.3,2.0,2.0,,,,14367.6264,3745.0007,0,0,0.0,,0,0,45988,2,,,,1.0,1.0,,3737.675,7070.0,410.0,-1,,,,,,,161673.0,2013,640,625,0,0,0,0,0,18.0,1.0,34.0,2013,MIS4_to_MIS8,2012-2013,True,False,True,1
310709963719303,5,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,19,,1,39,2,,4,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,104.0,5.0,12.0,3.0,0.0,2,,,,,,,,1.0,1.0,2.0,19899.6172,3191.4797,0,0,,,0,0,18274,4,1.0,,,,,,3726.9353,6480.0,,-1,,,,,1.0,1.0,161344.0,2012,628,625,0,0,0,0,0,12.0,,2.0,4800.0,16.0,25.0,2012,2.0,1,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,4,21,,1,40,2,,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,25.0,5.0,12.0,3.0,0.0,2,,,,,,,,2.0,,,13163.7998,4258.7869,0,0,,,0,0,45988,4,,,3.0,,,,4282.253,6480.0,4800.0,-1,,,,,1.0,1.0,161674.0,2013,640,625,0,0,0,0,0,14.0,16.0,25.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
403908451676387,5,1.0,7,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,,7,2,73,,2,44,1,,1,0,0,7,2,57,57,128,1,0,0,1.0,4.0,,,,,,,,104.0,5.0,12.0,3.0,0.0,2,,,,,,,,,,,9708.1716,2499.9758,0,0,,,0,0,42850,1,,,,,,1.0,2493.6143,7860.0,,-1,,,,,,,161369.0,2012,628,625,0,0,0,0,0,17.0,,1.0,2540.0,8.0,40.0,2012,1.0,7,8,2,9000,90001,1,17,16980,0,1.0,1.0,,7,2,74,,2,44,1,,0,0,7,2,57,57,128,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10126.9447,2479.4115,0,0,,,0,0,23352,1,,,,,,1.0,2537.0805,,,-1,,,,,,,161710.0,2013,640,625,0,0,0,0,0,17.0,,,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
729480780600931,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,60,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,4394.0,1757.6,1.0,,,,,12334.1988,3293.0345,0,0,0.0,0.0,0,0,54530,1,,,1.0,,,,3251.4925,7290.0,,-1,,,,,,,161443.0,2012,628,625,0,0,0,0,0,12.0,,1.0,9360.0,22.0,36.0,2012,1.0,1,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,1,61,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,4504.0,1538.46,1.0,,,,,14542.7052,3550.8861,0,0,0.0,0.0,0,0,4985,1,1.0,,,,,,3533.4363,670.0,1420.0,-1,,,,,,,161774.0,2013,640,625,0,0,0,0,0,12.0,4.0,24.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
778380644580931,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,59,2.0,2,46,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,4500.0,1710.0,1.0,,,,,10425.3135,2962.8033,0,0,0.0,0.0,0,0,50811,1,,,,,,,2974.3974,7860.0,,-1,,,,,,,161464.0,2012,628,625,0,0,0,0,0,18.0,,2.0,2310.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,1,60,2.0,2,46,2,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12816.1164,3159.5981,0,0,,,0,0,9281,1,,,,,,,3242.5842,,,-1,,,,,,,161791.0,2013,640,625,0,0,0,0,0,18.0,,,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
838193579700688,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,3,54,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,12031.3606,3026.906,2,2,0.0,,0,0,54531,2,,,3.0,,,,3016.13,9470.0,,-1,,,,,,,161503.0,2012,628,625,0,1,0,0,1,14.0,,1.0,3850.0,12.0,51.0,2012,1.0,1,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,3,55,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,56.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.0,1.0,,,,,11583.2296,2983.5264,2,2,1.0,,0,0,45991,2,,,2.0,,,,2956.6705,9470.0,3850.0,-1,,,,,,,161823.0,2013,640,625,0,1,0,0,1,13.0,12.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
937839930329101,5,1.0,4,4,2,9000,90001,1,1,33,17,16980,0,1.0,1.0,1.0,7,4,36,,2,39,1,,3,2,1,7,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1000.0,350.0,2.0,2.0,,,,12400.8097,2993.5737,3,3,1.0,1.0,0,42,18285,3,1.0,,,,,,2973.4131,9480.0,,-1,,,,,1.0,,161540.0,2012,628,625,0,0,1,0,0,12.0,,1.0,4610.0,15.0,51.0,2012,4.0,4,8,2,9000,90001,1,17,16980,0,1.0,1.0,1.0,7,1,37,,2,39,1,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1550.0,620.0,2.0,2.0,2.0,,,11013.2369,2752.7048,10,3,1.0,1.0,0,42,69567,3,1.0,,,,,,2686.7274,9480.0,4610.0,-1,,,,,,,161861.0,2013,640,625,0,0,1,1,0,12.0,15.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
32195969700884,5,2.0,1,4,2,9000,90001,1,1,33,17,37900,0,2.0,1.0,,3,1,48,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,12251.0449,3056.86,10,3,0.0,,0,0,32326,1,,,3.0,,,,3071.2024,9370.0,,-1,,,,,,,161596.0,2012,628,625,0,0,1,1,0,14.0,,1.0,7315.0,20.0,51.0,2012,2.0,1,8,2,9000,90001,1,17,37900,0,2.0,1.0,,3,1,49,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2000.0,1040.0,2.0,2.0,2.0,,,11240.6451,2838.7329,4,2,1.0,1.0,0,42,35583,1,,,3.0,,,,2789.8615,9390.0,7315.0,-1,,,,,,,161936.0,2013,640,625,0,0,0,1,0,14.0,20.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
60017209130390,5,1.0,6,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,2,56,,1,41,1,1.0,1,0,0,5,2,303,303,303,5,0,2,1.0,1.0,,48.0,,48.0,,,,,,2.0,1.0,0.0,1,1.0,1.0,1.0,2314.0,1211.53,1.0,,,,,13860.2975,3474.4809,0,0,0.0,1.0,0,0,42846,1,,,3.0,,,,3520.5154,6370.0,,-1,,,,,,,161623.0,2012,628,625,0,0,0,0,0,14.0,,1.0,9130.0,22.0,23.0,2012,1.0,6,8,2,9000,90001,1,17,16980,0,2.0,1.0,,7,2,57,,1,41,1,1.0,0,0,5,2,303,303,303,5,0,2,1.0,1.0,,48.0,,48.0,,,,,,2.0,1.0,0.0,1,2.0,1.0,1.0,2728.0,1211.53,1.0,,,,,12078.7969,3104.9337,0,0,0.0,1.0,0,0,53078,1,,,3.0,,,,3083.1662,6370.0,9130.0,-1,,,,,,,161962.0,2013,640,625,0,0,0,0,0,14.0,22.0,23.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
193713609033778,5,2.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,45,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,24.0,,,18.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,90.0,2.0,2.0,,,,9932.4091,2465.6986,10,4,0.0,,0,0,42852,2,,,,,,2.0,2480.3522,7860.0,,-1,,,,,,,161690.0,2012,628,625,0,0,1,1,0,18.0,,1.0,2310.0,8.0,40.0,2012,2.0,1,8,2,9000,90001,1,17,16980,0,2.0,1.0,,7,3,46,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,4.0,-4.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,450.0,2.0,2.0,2.0,,,10373.6511,2611.8195,10,3,0.0,,0,0,62618,2,,,,,,2.0,2582.8624,7860.0,2310.0,-1,,,,,,,162043.0,2013,640,625,0,0,1,1,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
193993406045748,5,1.0,4,4,2,9000,90001,1,1,33,17,40420,0,2.0,1.0,,3,1,65,,2,40,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1100.0,385.0,2.0,2.0,,,,10415.961,2690.3474,0,0,0.0,0.0,0,0,43073,1,,,3.0,,,,2601.2018,7860.0,,-1,,,,,,,161704.0,2012,628,625,0,0,0,0,0,14.0,,1.0,2540.0,8.0,40.0,2012,1.0,4,8,2,9000,90001,1,17,40420,0,2.0,1.0,,3,1,65,,2,40,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,65.0,,70.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,9808.2711,2604.5297,0,0,1.0,,0,42,23711,1,,,3.0,,,,2480.3192,7860.0,2540.0,-1,,,,,,,162059.0,2013,640,625,0,0,0,0,0,14.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
310709763719383,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,47,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,9932.4091,2465.6986,0,0,0.0,,0,0,66276,2,,,,,,3.0,2480.3522,7860.0,,-1,,,,,,,161780.0,2012,628,625,0,0,0,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,17,16980,0,2.0,1.0,,7,3,48,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,865.0,2.0,2.0,2.0,,,10373.6511,2611.8195,0,0,1.0,,0,0,67689,2,,,,,,2.0,2582.8624,7860.0,2310.0,-1,,,,,,,162133.0,2013,640,625,0,0,0,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
471063043908697,5,5.0,4,4,2,9000,90001,1,1,33,17,41180,119,2.0,1.0,,6,1,58,,2,40,2,,1,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,2.0,2.0,,,,10305.3569,2928.7124,0,0,1.0,,0,0,50908,1,,,3.0,,,,2940.1732,9480.0,,3600,,,,,2.0,,161855.0,2012,628,625,0,0,0,0,0,14.0,,2.0,3600.0,11.0,51.0,2012,5.0,4,8,2,9000,90001,1,17,41180,119,2.0,1.0,,6,1,59,,2,40,2,,1,1,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1900.0,760.0,2.0,2.0,,,,11890.8901,3059.4036,0,0,1.0,1.0,0,42,46108,1,,,3.0,,,,2989.2952,8180.0,3300.0,3600,,,,,2.0,,162213.0,2013,640,625,0,0,0,0,0,14.0,10.0,42.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
603900911389037,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,3,66,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,27.0,,27.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,1180.0,318.6,1.0,,,,,10076.6717,2602.712,0,0,1.0,1.0,0,42,32084,2,,,4.0,,,,2516.4703,7860.0,,-1,,,,,,,161897.0,2012,628,625,0,0,0,0,0,15.0,,1.0,2540.0,8.0,40.0,2012,2.0,1,8,2,9000,90001,1,17,16980,0,2.0,1.0,,7,3,67,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,27.0,,27.0,,,21.0,,,7.0,3.0,0.0,1,2.0,,1.0,800.0,216.0,2.0,2.0,,,,10066.5777,2673.1216,0,0,1.0,1.0,0,0,35346,2,,,3.0,,,,2545.6399,7860.0,2540.0,-1,,,,,,,162249.0,2013,640,625,0,0,0,0,0,14.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
917569130579105,5,1.0,1,4,2,9000,90001,1,1,33,17,16980,0,2.0,1.0,,7,1,47,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,869.23,2.0,2.0,,,,9932.4091,2465.6986,4,2,0.0,,0,0,32266,1,,,,,,2.0,2480.3522,6770.0,,-1,,,,,,,162053.0,2012,628,625,0,0,0,1,0,18.0,,1.0,2430.0,8.0,31.0,2012,1.0,1,8,2,9000,90001,1,17,16980,0,2.0,1.0,,7,1,48,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,923.07,2.0,2.0,2.0,,,10373.6511,2611.8195,4,2,0.0,,0,0,46079,1,,,,,,2.0,2582.8624,6770.0,2430.0,-1,,,,,,,162417.0,2013,640,625,0,0,0,1,0,18.0,8.0,31.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
925027955139470,5,1.0,4,4,2,9000,90001,1,1,33,17,0,0,3.0,2.0,,0,1,29,,2,39,2,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,1015.0,304.5,2.0,2.0,,,,10769.9574,2848.1305,6,3,0.0,0.0,0,0,42799,1,1.0,,,,,,2904.6101,8370.0,,-1,,,,,,,162261.0,2012,628,625,1,0,1,0,1,12.0,,2.0,4610.0,15.0,43.0,2012,1.0,4,8,2,9000,90001,1,17,0,0,3.0,2.0,,0,1,30,,2,39,2,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,2.0,,,16845.4496,4245.0849,6,3,1.0,1.0,0,0,56374,1,1.0,,,,,,4214.8333,5380.0,4720.0,3600,,,,,,,162614.0,2013,640,625,1,0,1,0,1,12.0,16.0,22.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
31101380700154,5,2.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,1,42,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,45.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1057.69,1.0,,,,,11692.383,2810.6483,8,2,0.0,,0,0,63094,1,,,,,,2.0,2803.5496,7870.0,,-1,,,,,,,162301.0,2012,628,625,0,1,1,0,1,18.0,,1.0,2200.0,8.0,40.0,2012,1.0,1,8,2,9000,90001,1,17,44100,0,,1.0,,2,1,43,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,13.0,15.0,,,13.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1107.69,1.0,,2.0,,,10988.9808,2741.5756,3,2,0.0,,0,0,46129,1,,,,,,2.0,2680.81,7870.0,2200.0,-1,,,,,,,162649.0,2013,640,625,0,0,1,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,True,1
65051370996391,5,2.0,1,4,2,9000,90001,1,1,33,17,19340,0,,1.0,,3,3,46,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,10266.841,2548.7206,3,1,0.0,,0,0,3007,2,,,,,,2.0,2563.8676,7860.0,,-1,,,,,,,162309.0,2012,628,625,0,0,1,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,2.0,1,8,2,9000,90001,1,17,19340,0,,1.0,,3,3,47,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,10107.4651,2544.8007,3,1,0.0,,0,0,5004,2,,,,,,2.0,2516.5866,7860.0,2310.0,-1,,,,,,,162658.0,2013,640,625,0,0,1,0,0,18.0,8.0,40.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
74441370994696,5,1.0,7,4,2,9000,90001,1,1,33,17,16580,0,,1.0,,2,2,40,,2,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,2.0,5.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,,1.0,2100.0,840.0,2.0,2.0,,,,11827.9583,2843.2382,0,0,0.0,0.0,0,0,63042,1,,,4.0,,,,2836.0572,6180.0,,-1,,,,,,,162312.0,2012,628,625,0,0,0,0,0,15.0,,1.0,9610.0,22.0,23.0,2012,1.0,7,8,2,9000,90001,1,17,16580,0,,1.0,,2,2,41,,2,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2200.0,880.0,2.0,2.0,2.0,,,11116.4,2773.3646,0,0,0.0,0.0,0,0,23298,1,,,4.0,,,,2711.8945,6180.0,9610.0,-1,,,,,,,162661.0,2013,640,625,0,0,0,0,0,15.0,22.0,23.0,2013,MIS4_to_MIS8,2012-2013,False,True,True,1
371145003001108,5,1.0,1,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,1,43,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,11692.383,2810.6483,0,0,1.0,,0,0,63095,1,,,,1.0,2.0,,2803.5496,9370.0,,-1,,,,,,,162331.0,2012,628,625,0,0,0,0,0,17.0,,1.0,430.0,1.0,51.0,2012,1.0,1,8,2,9000,90001,1,17,44100,0,,1.0,,2,1,44,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2153.84,1.0,,2.0,,,10988.9808,2741.5756,0,0,0.0,,0,0,33319,1,,,,1.0,2.0,,2680.81,9490.0,430.0,-1,,,,,,,162684.0,2013,640,625,0,0,0,0,0,17.0,1.0,51.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
946047944139760,5,1.0,7,4,2,9000,90001,1,1,33,17,16580,0,,1.0,,2,2,28,,2,44,1,,1,0,0,7,2,147,147,147,5,0,21,1.0,1.0,,20.0,,20.0,,,23.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,450.0,2.0,2.0,,,,12711.6184,3137.9387,0,0,0.0,,0,0,18188,1,,,,,,2.0,3142.2099,7870.0,,-1,,,,,,,162389.0,2012,628,625,0,0,0,0,0,18.0,,1.0,2200.0,8.0,40.0,2012,1.0,7,8,2,9000,90001,1,17,16580,0,,1.0,,2,2,29,,2,44,1,,0,0,7,2,147,147,147,5,0,21,1.0,1.0,,20.0,,20.0,,,20.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,395.83,2.0,2.0,1.0,1.0,2.0,12330.999,3101.4282,0,0,0.0,,0,0,56376,1,,,,,,2.0,3095.0759,7870.0,1240.0,-1,,,,,,,162753.0,2013,640,625,0,0,0,0,0,18.0,3.0,40.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
957539930059101,5,1.0,4,4,2,9000,90001,1,1,33,17,28100,91,,1.0,,2,8,27,,2,39,1,,2,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,19.0,,,7.0,3.0,0.0,1,2.0,,1.0,415.0,83.0,2.0,2.0,,,,12516.387,3089.7446,0,0,0.0,0.0,0,0,32247,2,1.0,,,,,,3093.9502,8390.0,,-1,,,,,,,162394.0,2012,628,625,0,0,0,0,0,12.0,,1.0,4230.0,14.0,43.0,2012,1.0,4,8,2,9000,90001,1,17,28100,91,,1.0,,2,8,28,,2,39,1,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,19.0,,,7.0,3.0,0.0,1,2.0,,1.0,1200.0,240.0,2.0,2.0,2.0,,,12442.3649,3129.4384,0,0,1.0,1.0,0,0,46066,2,1.0,,,,,,3123.0287,8390.0,4230.0,-1,,,,,,,162760.0,2013,640,625,0,0,0,0,0,12.0,14.0,43.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
987919430339109,5,1.0,7,4,2,9000,90001,1,1,33,17,44100,0,,1.0,,2,2,53,,2,43,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,843.69,1.0,,,,,10160.0104,2553.9394,0,0,0.0,,0,0,41430,1,,,,2.0,,,2537.1895,9480.0,,-1,,,,,,,162399.0,2012,628,625,0,0,0,0,0,16.0,,1.0,5810.0,17.0,51.0,2012,1.0,7,8,2,9000,90001,1,17,44100,0,,1.0,,2,2,54,,2,43,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,38.0,,66.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,843.69,1.0,,2.0,,,10215.764,2586.2712,0,0,0.0,,0,0,46132,1,,,,2.0,,,2543.5512,8180.0,1240.0,5810,,,,,,,162765.0,2013,640,625,0,0,0,0,0,16.0,3.0,42.0,2013,MIS4_to_MIS8,2012-2013,True,False,False,1
