hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
260925096441889,3,1.0,6,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,2,41,,1,40,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,44.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.61,2.0,2.0,2.0,,,11548.5671,2930.489,0,0,0.0,,0,0,2371,1,,,2.0,,,,2944.9039,7380.0,740.0,-1,2.0,,,,,,103400.0,2014,650,647,0,0,0,0,0,13.0,2.0,36.0,2014,1.0,6,8,2,9300,93001,1,10900,0,1.0,1.0,,4,2,42,,1,40,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,45.0,,43.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1634.61,2.0,2.0,2.0,,,11050.457,2741.278,0,0,0.0,,0,0,26629,1,,,2.0,,,,2749.7598,7380.0,140.0,-1,2.0,,,,,,105069.0,2015,662,647,0,0,0,0,0,13.0,1.0,36.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
299240092350914,3,1.0,1,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,1,67,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11547.1642,2929.3216,0,0,,,0,0,13065,1,,,,,,2.0,2931.0566,,,-1,,,,,,,103404.0,2014,650,647,0,0,0,0,0,18.0,,,2014,2.0,1,8,2,9300,93001,1,38300,3,1.0,1.0,,5,1,68,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12647.7028,3205.6337,0,0,,,0,0,72467,1,,,,,,,3234.6909,,,-1,,,,,,,105073.0,2015,662,647,0,0,0,0,0,,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299240092350914,3,1.0,1,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,4,30,,1,43,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,10328.514,2862.9388,0,0,,,0,0,13065,4,,,,2.0,,,2553.1679,,,-1,,,,,2.0,1.0,103406.0,2014,650,647,0,0,0,0,0,16.0,,,2014,2.0,1,8,2,9300,93001,1,38300,3,1.0,1.0,,5,4,31,,1,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11751.7733,3078.1107,0,0,,,0,0,72467,4,,,,,,,2875.6995,,,-1,,,,,2.0,1.0,105075.0,2015,662,647,0,0,0,0,0,,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299240092350914,3,1.0,1,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,4,32,,2,43,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12962.5103,3403.0196,0,0,,,0,0,13065,3,,,,2.0,,,3302.123,,,-1,,,,,2.0,1.0,103407.0,2014,650,647,0,0,0,0,0,16.0,,,2014,2.0,1,8,2,9300,93001,1,38300,3,1.0,1.0,,5,4,33,,2,43,1,,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13830.1402,3527.218,0,0,,,0,0,72467,3,,,,,,,3468.6312,,,-1,,,,,2.0,1.0,105076.0,2015,662,647,0,0,0,0,0,,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299240092350914,3,1.0,1,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,4,35,,1,40,1,,5,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,900.0,360.0,2.0,2.0,2.0,,,10837.1428,2739.71,0,0,0.0,0.0,0,0,13065,5,,,4.0,,,,2763.4895,7680.0,3930.0,-1,2.0,,,,2.0,1.0,103408.0,2014,650,647,0,0,0,0,0,15.0,12.0,38.0,2014,2.0,1,8,2,9300,93001,1,38300,3,1.0,1.0,,5,4,36,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,11640.3538,2856.6111,0,0,,,0,0,72467,5,,,4.0,,,,2848.4348,,,-1,2.0,,,,2.0,1.0,105077.0,2015,662,647,0,0,0,0,0,15.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
299470512670914,3,1.0,7,4,2,9300,93001,1,1,23.0,42,42540,0,1.0,1.0,,4,2,85,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11429.4288,2861.5235,0,0,,,0,0,2363,1,1.0,,,,,,2857.0836,,,-1,,,,,,,103412.0,2014,650,647,0,0,0,0,0,12.0,,,2014,1.0,7,8,2,9300,93001,1,42540,0,1.0,1.0,,4,2,85,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11288.3934,2848.2348,0,0,,,0,0,2266,1,1.0,,,,,,2849.4394,,,-1,,,,,,,105083.0,2015,662,647,0,0,0,0,0,12.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299650428680914,3,1.0,4,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,1,55,,2,39,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,64.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,258.0,1.0,,,,,12507.5699,3080.5555,0,0,0.0,,0,0,26020,1,1.0,,,,,,3077.5176,7860.0,3600.0,5520,,,,,,,103413.0,2014,650,647,0,0,0,0,0,12.0,11.0,40.0,2014,1.0,4,8,2,9300,93001,1,10900,0,1.0,1.0,,4,1,56,,2,39,1,,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,40.0,,64.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,1.0,,,,,11043.6015,2821.1474,0,0,1.0,1.0,0,42,57134,1,1.0,,,,,,2808.6167,7860.0,3600.0,5520,,,,,,,105084.0,2015,662,647,0,0,0,0,0,12.0,11.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,1,0,1,recruitment
299650428680914,3,1.0,4,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,4,19,,1,40,6,,4,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,14569.809,3731.5584,0,0,,,0,0,26020,4,,,3.0,,,,3701.0604,,,-1,,,,,1.0,,103414.0,2014,650,647,0,0,0,0,0,14.0,,,2014,1.0,4,8,2,9300,93001,1,10900,0,1.0,1.0,,4,4,20,,1,40,6,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,15.0,,,6.0,5.0,0.0,1,2.0,,1.0,875.0,175.0,2.0,2.0,1.0,2.0,2.0,15545.0198,4042.3396,0,0,1.0,1.0,0,42,57134,4,,,3.0,,,,3898.508,9170.0,4620.0,-1,,,,,1.0,,105085.0,2015,662,647,0,0,0,0,0,14.0,15.0,49.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299650428680914,3,1.0,4,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,4,20,,1,40,6,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,19157.4069,4798.6605,0,0,,,0,0,26020,3,,,3.0,,,,4980.8816,,,-1,,,,,1.0,,103415.0,2014,650,647,0,0,0,0,0,14.0,,,2014,1.0,4,8,2,9300,93001,1,10900,0,1.0,1.0,,4,4,21,,1,40,6,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,17389.8082,4042.3396,0,0,,,0,0,57134,3,,,4.0,,,,4213.9907,,,-1,,,,,1.0,,105086.0,2015,662,647,0,0,0,0,0,15.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
299650428680914,3,1.0,4,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,4,21,,2,40,6,,2,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,11.0,,,,1.0,5.0,0.0,2,,,,,,,,1.0,2.0,2.0,20908.142,5146.8179,0,0,,,0,0,26020,2,,,3.0,,,,5151.3328,7870.0,6420.0,-1,,,,,1.0,,103416.0,2014,650,647,0,0,0,0,0,14.0,19.0,40.0,2014,1.0,4,8,2,9300,93001,1,10900,0,1.0,1.0,,4,4,22,,2,40,6,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,15.0,,,6.0,5.0,0.0,1,2.0,2.0,2.0,,250.0,2.0,2.0,1.0,2.0,2.0,16862.8367,4264.8769,0,0,1.0,,0,42,57134,2,,,4.0,,,,4245.8697,9170.0,4620.0,-1,,,,,1.0,,105087.0,2015,662,647,0,0,0,0,0,15.0,15.0,49.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
301907924891162,3,1.0,1,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,1,49,2.0,2,41,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13499.6284,3570.175,4,1,,,0,0,62136,1,,,1.0,,,,3626.9736,,,-1,,,,,,,103423.0,2014,650,647,0,0,0,1,0,12.0,,,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,1,50,2.0,2,41,2,,1,1,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12094.8234,3153.6785,4,1,,,0,0,12165,1,,,3.0,,,,3143.58,,,-1,,,,,,,105088.0,2015,662,647,0,0,0,1,0,14.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
301907924891162,3,1.0,1,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,3,45,1.0,1,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1400.0,560.0,2.0,2.0,2.0,,,11483.3276,2948.8492,4,1,0.0,0.0,0,0,62136,2,1.0,,,,,,2921.605,7680.0,3930.0,-1,,,,,,,103424.0,2014,650,647,0,0,0,1,0,12.0,12.0,38.0,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,3,47,1.0,1,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1615.0,646.0,2.0,2.0,2.0,,,11696.5036,3194.9011,4,1,0.0,0.0,0,0,12165,2,1.0,,,,,,3138.7909,7680.0,3930.0,-1,,,,,,,105089.0,2015,662,647,0,0,0,1,0,12.0,12.0,38.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
301907924891162,3,1.0,1,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,4,23,,1,40,2,,3,1,3,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,52.0,5.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,16711.6403,4770.2487,0,0,,,0,0,62136,3,,,2.0,,,,4607.3013,4970.0,4050.0,-1,,,,,1.0,2.0,103426.0,2014,650,647,0,0,0,0,0,13.0,13.0,22.0,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,4,24,,1,40,2,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1100.0,396.0,2.0,2.0,2.0,,,22107.1927,5592.4247,0,0,0.0,0.0,0,0,12165,3,,,2.0,,,,5611.5451,9170.0,2000.0,-1,,,,,1.0,2.0,105091.0,2015,662,647,0,0,0,0,0,13.0,6.0,49.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
301907924891162,3,1.0,1,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,4,26,,2,39,2,,5,2,1,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15458.001,4414.6581,1,1,,,0,0,62136,5,1.0,,,,,,4153.1337,,,-1,,,,,1.0,2.0,103427.0,2014,650,647,1,0,0,0,1,12.0,,,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,4,26,,2,39,2,,2,1,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16389.097,4189.8739,1,1,,,0,0,12165,5,1.0,,,,,,4259.7098,,,-1,,,,,1.0,2.0,105092.0,2015,662,647,1,0,0,0,1,12.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
313493599200549,3,1.0,7,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,67,,2,42,2,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16530.6554,3697.9983,0,0,,,0,0,46056,1,,,3.0,,,,3756.8305,,,-1,,,,,,,103430.0,2014,650,647,0,0,0,0,0,14.0,,,2014,1.0,7,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,68,,2,42,2,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11451.6536,3007.8185,0,0,,,0,0,15038,1,,,3.0,,,,2998.1871,,,-1,,,,,,,105096.0,2015,662,647,0,0,0,0,0,14.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
472299110839402,3,1.0,6,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,31,,1,40,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,3.0,,,,,15.0,,,15.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,15925.5778,4225.958,0,0,,,0,0,54265,1,,,3.0,,,,4109.7852,7690.0,7630.0,-1,,,,,,,103439.0,2014,650,647,0,0,0,0,0,14.0,20.0,38.0,2014,1.0,6,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,31,,1,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,3.0,,,,,31.0,,,31.0,1.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,22886.8279,4729.0439,0,0,,,0,0,57155,1,,,1.0,,,,5064.6766,490.0,6920.0,-1,,,,,,,105119.0,2015,662,647,0,0,0,0,0,12.0,19.0,3.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
499931305043295,3,1.0,7,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,67,,2,45,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,16530.6554,3697.9983,0,0,,,0,0,13321,1,,,,,,,3756.8305,,,-1,,,,,,,103451.0,2014,650,647,0,0,0,0,0,18.0,,,2014,1.0,7,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,69,,2,43,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11451.6536,3007.8185,0,0,,,0,0,15039,1,,,,,,,2998.1871,,,-1,,,,,,,105123.0,2015,662,647,0,0,0,0,0,,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
524394031905399,3,2.0,7,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,29,,2,39,2,,2,0,0,6,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15458.001,4414.6581,0,0,,,0,0,37318,2,1.0,,,,,,4153.1337,,,-1,,,,,,,103453.0,2014,650,647,0,0,0,0,0,12.0,,,2014,2.0,7,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,30,,2,39,2,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,15.0,,,6.0,5.0,0.0,1,2.0,,1.0,900.0,270.0,2.0,2.0,2.0,,,17066.2666,4321.2972,0,0,0.0,0.0,0,0,72548,2,1.0,,,,,,4363.4572,9170.0,3600.0,-1,,,,,,,105127.0,2015,662,647,0,0,0,0,0,12.0,11.0,49.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
550727090841769,3,1.0,7,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,51,,2,46,1,,1,0,0,7,2,57,120,120,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1192.0,2.0,2.0,2.0,,,12646.9661,3091.7353,0,0,1.0,,0,0,4810,1,,,,,,,3077.5266,7270.0,2100.0,-1,,,,,,,103462.0,2014,650,647,0,0,0,0,0,18.0,7.0,36.0,2014,1.0,7,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,52,,2,46,1,,0,0,7,2,57,120,120,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,11761.9503,2955.0208,0,0,0.0,,0,0,4303,1,,,,,,,2948.4003,7270.0,2100.0,-1,,,,,,,105129.0,2015,662,647,0,0,0,0,0,18.0,7.0,36.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
730421099241289,3,1.0,4,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,1,25,,2,36,1,2.0,1,1,1,7,2,73,73,73,2,0,22,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11370.8665,3093.0139,3,3,,,0,0,62135,1,,,,,,,2896.6611,,,-1,,,,,,,103474.0,2014,650,647,0,0,1,0,0,10.0,,,2014,1.0,4,8,2,9300,93001,1,37980,101,1.0,1.0,,7,1,25,,2,39,1,2.0,1,1,7,2,73,73,73,2,0,22,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,13916.8159,3519.5399,3,3,,,0,0,24277,1,1.0,,,,,,3490.3697,,,-1,,,,,,,105140.0,2015,662,647,0,0,1,0,0,12.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
752709710659408,3,1.0,7,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,2,45,,2,43,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,48.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2115.38,2.0,2.0,2.0,,,12247.2802,2977.6868,0,0,0.0,,0,0,70277,1,,,,2.0,,,2980.2666,7280.0,50.0,-1,,,,,,,103478.0,2014,650,647,0,0,0,0,0,16.0,1.0,36.0,2014,1.0,7,8,2,9300,93001,1,37980,101,1.0,1.0,,7,2,46,,2,43,1,,0,0,4,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2211.53,2.0,2.0,2.0,,,12347.3751,3092.6047,0,0,0.0,,0,0,60226,1,,,,,,,3095.1504,4170.0,50.0,-1,,,,,,,105144.0,2015,662,647,0,0,0,0,0,,1.0,21.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
910499149200836,3,1.0,6,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,2,29,,1,46,1,,1,0,0,7,2,138,138,138,5,0,18,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1160.0,2.0,2.0,2.0,,,11773.9052,2890.2838,0,0,1.0,,0,0,25847,1,,,,,,,2926.0982,7870.0,2200.0,-1,,,,,,,103494.0,2014,650,647,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,6,8,2,9300,93001,1,38300,3,1.0,1.0,,5,2,29,,1,46,1,,0,0,7,2,138,138,138,5,0,23,1.0,2.0,4.0,45.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,846.15,2.0,2.0,2.0,,,11955.0854,3035.1242,0,0,0.0,,0,0,4253,1,,,,,,,3040.7407,7870.0,2200.0,-1,,,,,,,105156.0,2015,662,647,0,0,0,0,0,18.0,8.0,40.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
912749710269405,3,1.0,3,4,2,9300,93001,1,1,23.0,42,42540,0,1.0,1.0,,4,1,75,,1,35,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11972.6926,3037.271,0,0,,,0,0,2365,1,,,,,,,3039.0699,,,-1,4.0,,,,,,103495.0,2014,650,647,0,0,0,0,0,9.0,,,2014,1.0,6,8,2,9300,93001,1,42540,0,1.0,1.0,,4,2,76,,1,35,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12504.5691,3169.3557,0,0,,,0,0,24199,1,,,,,,,3198.084,,,-1,4.0,,,,,,105157.0,2015,662,647,0,0,0,0,0,9.0,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
922869510869404,3,1.0,6,4,2,9300,93001,1,1,23.0,42,10900,0,1.0,1.0,,4,2,55,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,27.0,,,21.0,,,7.0,7.0,0.0,2,,,,,,,,,,,11856.5443,3077.9044,0,0,,,0,0,46027,1,1.0,,,,,,3082.3424,770.0,6230.0,-1,,,,,,,103497.0,2014,650,647,0,0,0,0,0,12.0,19.0,4.0,2014,1.0,6,8,2,9300,93001,1,10900,0,1.0,1.0,,4,2,56,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,21.0,,,7.0,7.0,0.0,2,,,,,,,,,,,12737.4141,3280.3964,0,0,,,0,0,64607,1,1.0,,,,,,3273.6051,770.0,6330.0,-1,,,,,,,105159.0,2015,662,647,0,0,0,0,0,12.0,19.0,4.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
930924092041529,3,1.0,3,4,2,9300,93001,1,1,23.0,42,38300,3,1.0,1.0,,5,1,66,,1,43,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,21.0,,,7.0,4.0,0.0,1,2.0,2.0,2.0,,100.0,2.0,2.0,,,,12129.4834,2929.3216,0,0,0.0,,0,0,13066,1,,,,1.0,1.0,,2871.0902,7390.0,5510.0,-1,,,,,,,103505.0,2014,650,647,0,0,0,0,0,18.0,17.0,36.0,2014,1.0,6,8,2,9300,93001,1,38300,3,1.0,1.0,,5,2,67,,1,43,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,7.0,0.0,2,,,,,,,,,,,12647.7028,3205.6337,0,0,,,0,0,4254,1,,,,,,,3234.6909,6380.0,5510.0,-1,,,,,,,105160.0,2015,662,647,0,0,0,0,0,,17.0,23.0,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,1,recruitment
989032422419170,3,2.0,1,4,2,9300,93001,1,1,23.0,42,37980,101,1.0,1.0,,7,1,30,2.0,2,35,1,2.0,1,1,1,1,2,57,73,73,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,11925.4711,3236.1654,2,1,,,0,0,37317,1,,,,,,,3037.9434,,,-1,,,,,,,103519.0,2014,650,647,0,1,0,0,1,9.0,,,2014,1.0,1,8,2,9300,93001,1,37980,101,1.0,1.0,,7,1,37,2.0,2,43,1,2.0,1,1,1,2,57,73,73,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12469.8703,3230.7272,8,2,,,0,0,57156,1,,,,,,,3127.4724,,,-1,,,,,,,105165.0,2015,662,647,0,1,1,0,1,,,,2015,MIS4_to_MIS8,pennsylvania,0,2014-2015,0,0,0,recruitment
